AvgStoryQ	MinStoryQ	MinCosSim	MinVariance	CCAMatchCount	CCAArtMatchRatio	CCAAvgMatchWgt	CCAAvgCosSim	ConceptCosSim	EntityCosSim	KeywordCosSim	ConceptJaccardSim	EntityJaccardSim	KeywordJaccardSim	TimeDiff	CoreTimeDiff	ExtractedDateJaccardSim	MatchingDateCount	MatchingDateRatio	CategorySim	HasSameLocation	DummyVar	ShouldMerge	Language pair
c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	string
																						class	meta
8.500	5.000	0.396	0.238	55.000	0.491	62.255	0.649	0.158	0.000	0.219	0.021	0.000	0.035	38.234	36.200	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
16.000	11.000	0.509	0.105	5.000	0.032	29.400	0.892	0.011	0.000	0.015	0.015	0.000	0.024	7.250	9.900	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
22.500	8.000	0.651	0.182	18.000	0.180	72.444	0.755	0.259	0.590	0.127	0.078	0.150	0.053	0.628	5.317	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
7.500	6.000	0.402	0.333	19.000	0.188	18.211	0.512	0.022	0.000	0.055	0.026	0.000	0.053	83.284	257.950	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
11.000	10.000	0.485	0.259	38.000	0.165	83.000	0.683	0.323	0.810	0.069	0.178	0.278	0.111	0.442	0.467	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
26.500	21.000	0.767	0.138	17.000	0.207	53.765	0.840	0.164	0.600	0.029	0.078	0.211	0.034	10.392	4.300	?	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
9.500	9.000	0.470	0.259	28.000	0.286	59.464	0.714	0.604	0.797	0.529	0.205	0.176	0.224	40.831	15.483	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
27.500	21.000	0.522	0.310	123.000	0.362	89.854	0.628	0.681	0.887	0.543	0.434	0.531	0.364	0.665	1.567	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
15.500	11.000	0.445	0.278	31.000	0.178	48.097	0.636	0.390	0.518	0.293	0.180	0.318	0.071	29.610	64.183	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
17.000	9.000	0.516	0.109	0.000	0.000	0.000	0.000	0.320	0.686	0.119	0.077	0.190	0.035	9.068	12.117	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
20.500	18.000	0.577	0.168	9.000	0.042	94.778	0.806	0.426	0.605	0.306	0.225	0.314	0.139	7.752	4.683	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
14.500	11.000	0.640	0.090	0.000	0.000	0.000	0.000	0.023	0.000	0.026	0.038	0.000	0.053	18.006	13.450	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
8.500	5.000	0.399	0.201	9.000	0.067	35.333	0.724	0.498	0.793	0.420	0.173	0.094	0.224	0.032	4.533	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
48.000	36.000	0.912	0.021	0.000	0.000	0.000	0.000	0.102	0.370	0.017	0.059	0.154	0.017	8.495	7.333	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
6.000	5.000	0.398	0.310	0.000	0.000	0.000	0.000	0.015	0.063	0.000	0.038	0.087	0.000	80.951	25.233	?	0.000	0.000	0.000	?	1.000	no	eng-spa	
17.000	17.000	0.420	0.200	153.000	0.194	87.837	0.731	0.702	0.874	0.389	0.259	0.417	0.133	35.048	17.367	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
7.000	5.000	0.408	0.319	3.000	0.019	28.000	0.530	0.004	0.003	0.006	0.020	0.024	0.017	24.970	6.933	?	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
14.500	13.000	0.557	0.190	30.000	0.238	75.667	0.806	0.177	0.539	0.069	0.093	0.094	0.093	2.993	19.967	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
19.000	18.000	0.519	0.111	54.000	0.409	75.481	0.817	0.455	0.430	0.471	0.181	0.226	0.146	0.923	0.617	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
12.500	8.000	0.427	0.318	47.000	0.260	59.447	0.728	0.235	0.421	0.151	0.128	0.167	0.111	60.761	29.550	0.000	0.000	0.000	0.000	?	1.000	yes	deu-spa	
25.500	14.000	0.699	0.124	5.000	0.053	72.600	0.847	0.193	0.398	0.024	0.162	0.375	0.017	6.611	2.317	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
23.500	13.000	0.431	0.221	18.000	0.151	73.889	0.741	0.289	0.529	0.169	0.239	0.317	0.176	15.886	7.667	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
12.000	11.000	0.522	0.222	57.000	0.356	77.228	0.759	0.492	0.722	0.421	0.182	0.200	0.176	32.738	3.033	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
16.500	14.000	0.591	0.293	7.000	0.032	59.000	0.629	0.102	0.221	0.096	0.081	0.167	0.071	40.637	50.650	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
11.500	7.000	0.461	0.163	44.000	0.389	76.545	0.747	0.587	0.665	0.309	0.254	0.333	0.195	18.310	90.150	?	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
12.000	6.000	0.420	0.111	14.000	0.087	85.429	0.690	0.323	0.343	0.366	0.073	0.067	0.077	150.007	14.367	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
30.000	20.000	0.548	0.039	1.000	0.004	60.000	0.844	0.556	0.598	0.529	0.288	0.360	0.250	21.871	33.600	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
18.000	12.000	0.642	0.546	112.000	0.407	73.384	0.706	0.493	0.769	0.258	0.126	0.205	0.071	8.717	0.367	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
25.500	8.000	0.431	0.056	7.000	0.038	48.286	0.801	0.231	0.310	0.136	0.122	0.241	0.057	1.778	0.017	?	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
20.500	17.000	0.591	0.061	69.000	0.383	78.855	0.895	0.477	0.590	0.394	0.232	0.265	0.200	5.863	8.850	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
17.500	16.000	0.613	0.271	19.000	0.106	36.579	0.724	0.057	0.002	0.090	0.071	0.034	0.091	104.715	33.733	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
15.000	11.000	0.429	0.304	80.000	0.222	66.037	0.676	0.576	0.773	0.323	0.180	0.229	0.135	37.524	18.667	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
17.000	11.000	0.556	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30.904	39.300	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
14.500	14.000	0.448	0.186	29.000	0.315	85.448	0.712	0.451	0.831	0.165	0.154	0.333	0.017	10.005	3.650	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
12.000	8.000	0.430	0.132	23.000	0.197	28.261	0.775	0.222	0.511	0.000	0.071	0.184	0.000	36.183	9.450	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
17.000	17.000	0.541	0.152	92.000	0.387	72.326	0.800	0.590	0.756	0.513	0.215	0.400	0.133	4.758	0.467	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
16.500	4.000	0.405	0.190	0.000	0.000	0.000	0.000	0.014	0.000	0.019	0.027	0.000	0.035	21.877	20.750	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
11.500	11.000	0.442	0.198	1.000	0.008	13.000	0.716	0.046	0.078	0.048	0.086	0.077	0.091	51.868	381.350	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
15.500	7.000	0.460	0.082	2.000	0.010	31.500	0.785	0.009	0.012	0.004	0.037	0.045	0.031	42.052	4.117	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
10.500	4.000	0.404	0.181	0.000	0.000	0.000	0.000	0.057	0.099	0.035	0.056	0.082	0.034	24.824	9.883	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
18.000	16.000	0.725	0.318	45.000	0.450	87.644	0.775	0.588	0.931	0.247	0.169	0.304	0.111	29.476	18.317	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
36.000	30.000	0.790	0.103	30.000	0.151	73.933	0.881	0.141	0.381	0.054	0.085	0.115	0.071	6.746	2.750	?	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
14.500	9.000	0.446	0.173	33.000	0.192	82.788	0.722	0.682	0.627	0.757	0.273	0.192	0.325	18.500	4.817	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
9.000	9.000	0.477	0.266	29.000	0.161	60.862	0.701	0.456	0.639	0.223	0.156	0.159	0.154	36.633	38.100	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
14.500	9.000	0.491	0.327	57.000	0.270	65.456	0.706	0.668	0.542	0.746	0.206	0.295	0.132	56.308	14.967	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
10.500	6.000	0.442	0.190	3.000	0.027	21.333	0.771	0.026	0.000	0.031	0.012	0.000	0.017	7.058	77.433	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
10.000	7.000	0.411	0.331	1.000	0.005	24.000	0.478	0.000	0.000	0.000	0.000	0.000	0.000	158.667	147.867	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.000	5.000	0.371	0.232	0.000	0.000	0.000	0.000	0.003	0.010	0.000	0.009	0.020	0.000	117.374	462.650	0.000	0.000	0.000	0.000	?	1.000	no	deu-eng	
11.000	10.000	0.505	0.170	12.000	0.106	80.250	0.722	0.703	0.927	0.608	0.232	0.400	0.196	13.759	5.167	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
19.500	17.000	0.448	0.266	246.000	0.431	69.423	0.661	0.506	0.722	0.391	0.294	0.389	0.224	1.383	1.400	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
22.000	15.000	0.734	0.405	41.000	0.147	82.537	0.774	0.397	0.675	0.140	0.115	0.191	0.053	39.116	25.833	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
21.500	9.000	0.528	0.221	22.000	0.220	83.864	0.818	0.325	0.574	0.101	0.239	0.444	0.100	24.607	164.083	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
13.500	5.000	0.414	0.328	35.000	0.614	81.629	0.694	0.490	0.730	0.191	0.194	0.364	0.041	34.517	49.100	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
17.000	16.000	0.471	0.087	87.000	0.725	89.069	0.850	0.475	0.600	0.228	0.180	0.269	0.114	18.467	1.583	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
7.500	7.000	0.387	0.329	18.000	0.097	16.556	0.588	0.063	0.269	0.000	0.024	0.080	0.000	46.058	272.583	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
19.000	7.000	0.482	0.064	74.000	0.343	81.662	0.808	0.388	0.518	0.225	0.187	0.318	0.132	21.619	19.333	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
19.000	14.000	0.570	0.220	7.000	0.059	21.714	0.630	0.077	0.156	0.054	0.051	0.103	0.017	8.235	7.899	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
10.500	9.000	0.555	0.192	24.000	0.200	60.917	0.817	0.004	0.000	0.006	0.013	0.000	0.017	44.072	39.283	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
4.500	4.000	0.381	0.336	0.000	0.000	0.000	0.000	0.032	0.000	0.038	0.011	0.000	0.017	105.718	97.867	?	0.000	0.000	0.000	?	1.000	no	deu-spa	
12.500	12.000	0.537	0.211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.760	36.117	?	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
8.000	6.000	0.625	0.468	18.000	0.228	12.611	0.687	0.034	0.138	0.016	0.023	0.036	0.017	17.730	49.367	0.000	0.000	0.000	0.000	1.000	1.000	no	deu-spa	
13.000	9.000	0.529	0.140	0.000	0.000	0.000	0.000	0.012	0.046	0.000	0.041	0.107	0.000	41.556	99.300	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
18.500	11.000	0.413	0.329	4.000	0.009	82.750	0.706	0.504	0.797	0.100	0.165	0.250	0.091	56.620	45.167	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
12.500	7.000	0.456	0.104	39.000	0.470	81.359	0.785	0.261	0.776	0.008	0.082	0.357	0.017	44.760	183.400	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
7.500	7.000	0.473	0.255	19.000	0.170	71.895	0.751	0.558	0.713	0.518	0.203	0.261	0.176	39.637	8.367	?	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
30.500	6.000	0.437	0.270	48.000	0.505	36.938	0.673	0.075	0.000	0.136	0.035	0.000	0.053	8.979	8.700	0.000	0.000	0.000	0.000	?	1.000	no	deu-eng	
19.500	5.000	0.425	0.267	48.000	0.480	51.750	0.677	0.669	0.697	0.662	0.216	0.304	0.176	47.973	18.917	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
6.500	4.000	0.368	0.337	27.000	0.458	31.667	0.571	0.024	0.001	0.030	0.028	0.020	0.034	46.864	22.417	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
20.000	20.000	0.727	0.433	29.000	0.184	83.000	0.801	0.481	0.747	0.370	0.100	0.077	0.111	1.512	10.400	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
19.500	18.000	0.611	0.116	35.000	0.219	57.000	0.905	0.415	0.639	0.290	0.200	0.214	0.195	12.587	8.183	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
27.500	26.000	0.642	0.060	0.000	0.000	0.000	0.000	0.193	0.000	0.208	0.113	0.000	0.132	4.691	3.533	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
17.500	16.000	0.432	0.239	143.000	0.188	92.483	0.696	0.527	0.997	0.488	0.306	0.333	0.304	13.984	2.217	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
16.500	11.000	0.633	0.100	10.000	0.100	30.200	0.670	0.000	0.000	0.000	0.000	0.000	0.000	32.487	46.383	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
16.500	11.000	0.464	0.032	18.000	0.184	61.611	0.825	0.640	0.570	0.662	0.222	0.188	0.250	25.858	0.800	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
19.500	12.000	0.581	0.075	46.000	0.460	65.478	0.888	0.593	0.907	0.514	0.292	0.375	0.250	21.084	119.083	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
12.000	10.000	0.549	0.199	5.000	0.028	50.400	0.730	0.628	0.742	0.587	0.202	0.281	0.154	15.799	49.983	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
14.000	6.000	0.461	0.098	9.000	0.132	38.556	0.791	0.067	0.172	0.000	0.033	0.100	0.000	20.367	38.800	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
15.500	15.000	0.521	0.141	24.000	0.101	76.417	0.772	0.440	0.755	0.249	0.208	0.300	0.149	6.839	4.033	?	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
28.000	14.000	0.548	0.200	144.000	0.873	43.104	0.804	0.775	0.903	0.714	0.338	0.500	0.267	35.015	263.200	0.667	1.000	0.750	0.000	?	1.000	yes	eng-spa	
15.000	5.000	0.416	0.118	15.000	0.096	18.933	0.789	0.541	0.900	0.408	0.051	0.048	0.053	7.598	10.333	?	0.000	0.000	0.000	?	1.000	yes	eng-spa	
18.000	18.000	0.567	0.171	26.000	0.141	54.769	0.790	0.187	0.490	0.019	0.103	0.238	0.053	0.272	0.267	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
9.000	3.000	0.370	0.285	0.000	0.000	0.000	0.000	0.023	0.010	0.028	0.023	0.034	0.017	29.227	5.933	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
15.500	15.000	0.438	0.239	11.000	0.026	38.091	0.584	0.620	0.847	0.431	0.268	0.304	0.250	9.444	22.367	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
12.000	4.000	0.375	0.359	7.000	0.132	19.714	0.577	0.020	0.063	0.000	0.011	0.031	0.000	40.629	58.933	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
13.000	10.000	0.504	0.455	27.000	0.128	49.593	0.709	0.000	0.000	0.000	0.000	0.000	0.000	144.632	71.600	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.000	9.000	0.478	0.197	25.000	0.236	81.200	0.778	0.404	0.602	0.374	0.163	0.250	0.111	14.015	6.417	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
12.500	12.000	0.516	0.228	54.000	0.287	47.093	0.736	0.502	0.703	0.274	0.150	0.259	0.094	54.440	0.300	0.000	0.000	0.000	0.000	?	1.000	yes	deu-spa	
19.000	17.000	0.556	0.116	14.000	0.083	56.214	0.776	0.276	0.923	0.176	0.215	0.357	0.176	127.879	10.617	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
20.500	11.000	0.497	0.049	32.000	0.160	93.156	0.856	0.375	0.711	0.315	0.113	0.375	0.067	53.058	46.550	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
21.500	18.000	0.594	0.054	8.000	0.047	48.000	0.955	0.577	0.754	0.475	0.299	0.433	0.189	11.054	0.317	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
19.500	13.000	0.472	0.277	131.000	0.154	89.046	0.715	0.558	0.893	0.216	0.250	0.481	0.111	15.225	3.833	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
13.500	12.000	0.406	0.264	59.000	0.101	75.017	0.658	0.554	0.744	0.260	0.212	0.277	0.154	9.533	174.617	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
12.500	9.000	0.529	0.090	11.000	0.115	40.727	0.870	0.261	0.274	0.293	0.153	0.174	0.139	0.180	2.400	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
9.000	7.000	0.484	0.266	28.000	0.475	61.214	0.738	0.015	0.000	0.020	0.013	0.000	0.017	6.779	31.733	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
12.000	9.000	0.455	0.295	10.000	0.056	84.100	0.587	0.447	0.729	0.248	0.137	0.231	0.071	9.201	4.783	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
10.500	8.000	0.392	0.346	44.000	0.220	71.318	0.691	0.740	0.865	0.629	0.300	0.425	0.200	4.425	0.950	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
9.500	9.000	0.474	0.256	28.000	0.215	85.714	0.703	0.795	0.982	0.328	0.286	0.500	0.224	15.241	13.267	0.000	0.000	0.000	0.000	1.000	1.000	yes	spa-spa	
25.000	10.000	?	?	0.000	0.000	0.000	0.000	?	?	?	?	?	?	?	?	0.000	0.000	0.000	0.000	?	1.000	no	-eng	
6.500	6.000	0.407	0.313	39.000	0.200	86.282	0.621	0.774	0.895	0.579	0.290	0.429	0.176	29.404	98.250	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
8.500	7.000	0.403	0.253	32.000	0.283	80.563	0.648	0.392	0.579	0.204	0.141	0.156	0.132	114.682	1.117	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
21.000	20.000	0.586	0.105	37.000	0.200	79.649	0.875	0.377	0.448	0.364	0.236	0.214	0.244	3.106	3.300	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
9.000	6.000	0.417	0.312	6.000	0.040	67.000	0.606	0.071	0.240	0.000	0.043	0.121	0.000	27.916	32.767	0.000	0.000	0.000	0.000	?	1.000	no	deu-eng	
27.000	18.000	0.703	0.201	4.000	0.040	91.750	0.847	0.154	0.404	0.045	0.061	0.125	0.034	11.041	5.550	0.000	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
24.500	23.000	0.416	0.163	6.000	0.029	87.000	0.706	0.642	0.717	0.579	0.379	0.395	0.364	16.083	12.450	0.941	1.000	0.967	0.000	0.000	1.000	no	eng-eng	
7.500	5.000	0.399	0.258	18.000	0.120	44.667	0.695	0.259	0.425	0.156	0.135	0.195	0.091	66.207	158.200	?	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
15.500	13.000	0.461	0.150	26.000	0.182	66.962	0.747	0.402	0.645	0.319	0.119	0.161	0.094	10.644	2.400	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
5.000	5.000	0.492	0.458	20.000	0.167	67.250	0.578	0.066	0.193	0.039	0.082	0.125	0.053	42.465	21.117	?	0.000	0.000	0.000	1.000	1.000	no	deu-spa	
30.500	9.000	0.481	0.306	0.000	0.000	0.000	0.000	0.003	0.002	0.004	0.040	0.049	0.034	206.852	433.933	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-slv	
14.000	11.000	0.582	0.324	36.000	0.265	37.361	0.714	0.196	0.277	0.182	0.126	0.118	0.132	22.184	22.000	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
11.000	8.000	0.446	0.265	9.000	0.064	72.556	0.704	0.641	0.537	0.697	0.171	0.226	0.137	33.830	30.850	?	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
16.500	5.000	0.410	0.332	56.000	0.403	56.196	0.786	0.411	0.536	0.420	0.103	0.200	0.053	0.138	1.400	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
10.500	10.000	0.546	0.201	28.000	0.384	92.786	0.761	0.743	0.846	0.705	0.175	0.182	0.171	15.267	0.500	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
13.000	8.000	0.455	0.293	32.000	0.200	56.094	0.706	0.361	0.637	0.045	0.104	0.222	0.061	1.713	7.250	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
16.500	9.000	0.481	0.269	27.000	0.169	78.444	0.868	0.513	0.698	0.457	0.339	0.353	0.333	16.271	8.050	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
9.000	1.000	0.446	0.568	0.000	0.000	0.000	0.000	0.576	0.537	0.615	0.306	0.275	0.333	18.350	17.717	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-eng	
26.500	10.000	0.621	0.193	10.000	0.074	58.800	0.763	0.095	0.057	0.101	0.085	0.036	0.111	2.861	0.950	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
11.500	8.000	0.477	0.273	21.000	0.175	71.333	0.652	0.133	0.022	0.174	0.082	0.022	0.132	42.291	44.150	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
17.000	8.000	0.486	0.289	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.280	19.017	0.000	0.000	0.000	0.000	?	1.000	no	eng-zho	
19.000	10.000	0.616	0.346	15.000	0.094	69.200	0.859	0.339	0.627	0.211	0.160	0.225	0.111	274.261	7.567	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
15.000	9.000	0.528	0.124	14.000	0.120	25.929	0.820	0.307	0.404	0.272	0.151	0.280	0.083	1.948	0.233	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
12.000	7.000	0.646	0.395	11.000	0.122	76.818	0.754	0.141	0.470	0.049	0.037	0.091	0.017	102.561	17.500	0.000	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
19.500	12.000	0.587	0.215	0.000	0.000	0.000	0.000	0.006	0.000	0.008	0.010	0.000	0.017	107.351	156.683	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
14.000	10.000	0.493	0.186	7.000	0.069	69.000	0.662	0.615	0.719	0.579	0.208	0.250	0.194	16.266	5.017	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
12.000	8.000	0.420	0.187	1.000	0.004	74.000	0.763	0.193	0.298	0.140	0.202	0.293	0.132	21.077	1.667	?	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
15.000	10.000	0.486	0.134	27.000	0.188	62.000	0.824	0.727	0.894	0.593	0.267	0.440	0.143	24.118	0.550	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
7.000	4.000	0.394	0.292	9.000	0.110	59.333	0.675	0.188	0.200	0.187	0.091	0.091	0.091	218.781	135.000	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
18.000	13.000	0.745	0.406	0.000	0.000	0.000	0.000	0.188	0.413	0.030	0.055	0.091	0.034	35.680	6.767	?	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
5.500	5.000	0.404	0.337	6.000	0.043	66.000	0.590	0.538	0.813	0.198	0.152	0.243	0.091	51.321	19.367	0.000	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
8.000	6.000	0.378	0.329	2.000	0.012	55.500	0.622	0.196	0.326	0.043	0.154	0.277	0.053	89.439	17.233	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
12.000	5.000	0.429	0.140	24.000	0.348	53.875	0.751	0.152	0.560	0.046	0.032	0.028	0.034	2.614	0.567	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
9.500	8.000	0.421	0.302	135.000	0.328	53.296	0.646	0.684	0.855	0.496	0.179	0.147	0.200	10.365	11.967	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
11.000	7.000	0.603	0.511	5.000	0.079	82.800	0.769	0.127	0.416	0.072	0.079	0.100	0.071	8.092	1.650	0.500	1.000	0.667	0.000	1.000	1.000	no	spa-spa	
18.500	8.000	0.553	0.026	14.000	0.126	64.786	0.765	0.513	0.706	0.413	0.129	0.188	0.109	44.474	59.317	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
10.000	6.000	0.420	0.302	5.000	0.038	49.600	0.672	0.227	0.490	0.132	0.063	0.125	0.021	22.362	44.150	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
14.500	8.000	0.408	0.343	16.000	0.063	50.313	0.612	0.446	0.811	0.116	0.207	0.417	0.059	13.583	3.900	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
15.000	14.000	0.669	0.435	66.000	0.555	59.333	0.714	0.297	0.490	0.156	0.172	0.333	0.053	0.568	2.467	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
8.000	7.000	0.439	0.273	20.000	0.200	68.250	0.698	0.368	0.409	0.364	0.123	0.158	0.111	47.425	25.000	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
10.000	10.000	0.423	0.321	19.000	0.135	87.632	0.644	0.777	0.828	0.765	0.301	0.410	0.205	6.925	4.017	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-eng	
31.500	23.000	0.509	0.050	9.000	0.095	94.111	0.908	0.714	0.795	0.623	0.403	0.529	0.289	19.059	6.233	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-eng	
19.500	19.000	0.575	0.050	0.000	0.000	0.000	0.000	0.338	0.446	0.256	0.209	0.316	0.132	15.783	17.617	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
21.000	6.000	0.366	0.089	0.000	0.000	0.000	0.000	0.316	0.324	0.314	0.106	0.121	0.091	54.457	39.767	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
13.500	11.000	0.452	0.086	6.000	0.026	49.167	0.782	0.440	0.458	0.437	0.227	0.231	0.224	15.753	18.950	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
